Image Name,Label,Probability,"Top-Left (x, y)","Bottom-Right (x, y)"
00e84bc8c5c7aac2.jpg,person,0.94,"(np.float32(880.327), np.float32(371.0562))","(np.float32(944.4758), np.float32(433.22415))"
00e84bc8c5c7aac2.jpg,tie,0.94,"(np.float32(755.73), np.float32(621.692))","(np.float32(764.9016), np.float32(656.00446))"
00e84bc8c5c7aac2.jpg,person,0.94,"(np.float32(719.3938), np.float32(583.4845))","(np.float32(806.2134), np.float32(664.5033))"
00e84bc8c5c7aac2.jpg,person,0.94,"(np.float32(718.32837), np.float32(328.78735))","(np.float32(779.6749), np.float32(399.6992))"
00e84bc8c5c7aac2.jpg,person,0.93,"(np.float32(387.24756), np.float32(616.61346))","(np.float32(466.67038), np.float32(682.0))"
00e84bc8c5c7aac2.jpg,person,0.92,"(np.float32(317.02286), np.float32(631.4559))","(np.float32(386.73218), np.float32(681.6909))"
00e84bc8c5c7aac2.jpg,tie,0.92,"(np.float32(52.009914), np.float32(318.85587))","(np.float32(62.08117), np.float32(345.49664))"
00e84bc8c5c7aac2.jpg,tie,0.92,"(np.float32(794.23895), np.float32(311.9052))","(np.float32(801.37177), np.float32(345.01874))"
00e84bc8c5c7aac2.jpg,person,0.91,"(np.float32(588.44684), np.float32(539.47833))","(np.float32(670.21234), np.float32(644.93274))"
00e84bc8c5c7aac2.jpg,person,0.9,"(np.float32(563.8271), np.float32(288.46057))","(np.float32(641.73566), np.float32(403.5786))"
00e84bc8c5c7aac2.jpg,person,0.89,"(np.float32(457.11218), np.float32(425.602))","(np.float32(524.34607), np.float32(572.20184))"
00e84bc8c5c7aac2.jpg,person,0.88,"(np.float32(413.30252), np.float32(507.98782))","(np.float32(490.99838), np.float32(584.4327))"
00e84bc8c5c7aac2.jpg,tie,0.87,"(np.float32(291.33517), np.float32(541.6609))","(np.float32(301.01746), np.float32(578.4239))"
00e84bc8c5c7aac2.jpg,person,0.86,"(np.float32(601.206), np.float32(445.75226))","(np.float32(648.01404), np.float32(508.0375))"
00e84bc8c5c7aac2.jpg,person,0.85,"(np.float32(252.40094), np.float32(498.81824))","(np.float32(341.58218), np.float32(611.9023))"
00e84bc8c5c7aac2.jpg,person,0.85,"(np.float32(15.40521), np.float32(511.47644))","(np.float32(106.007286), np.float32(655.9576))"
00e84bc8c5c7aac2.jpg,person,0.83,"(np.float32(828.37866), np.float32(380.39862))","(np.float32(882.1467), np.float32(446.4138))"
00e84bc8c5c7aac2.jpg,person,0.83,"(np.float32(226.68791), np.float32(200.31924))","(np.float32(281.951), np.float32(308.4589))"
00e84bc8c5c7aac2.jpg,person,0.8,"(np.float32(22.043558), np.float32(571.7226))","(np.float32(88.81595), np.float32(664.5727))"
00e84bc8c5c7aac2.jpg,person,0.8,"(np.float32(181.75539), np.float32(427.6586))","(np.float32(257.13266), np.float32(511.17377))"
00e84bc8c5c7aac2.jpg,chair,0.78,"(np.float32(909.7537), np.float32(417.9337))","(np.float32(966.4032), np.float32(437.68634))"
00e84bc8c5c7aac2.jpg,person,0.76,"(np.float32(600.4948), np.float32(399.73004))","(np.float32(664.4267), np.float32(459.24847))"
00e84bc8c5c7aac2.jpg,person,0.76,"(np.float32(438.65555), np.float32(374.9262))","(np.float32(510.53055), np.float32(428.32715))"
00e84bc8c5c7aac2.jpg,person,0.73,"(np.float32(36.906174), np.float32(451.29974))","(np.float32(120.88618), np.float32(532.077))"
00e84bc8c5c7aac2.jpg,person,0.73,"(np.float32(523.289), np.float32(445.18027))","(np.float32(586.1852), np.float32(516.7939))"
00e84bc8c5c7aac2.jpg,chair,0.72,"(np.float32(662.9266), np.float32(556.3341))","(np.float32(725.8084), np.float32(606.22107))"
00e84bc8c5c7aac2.jpg,person,0.71,"(np.float32(443.59808), np.float32(260.5791))","(np.float32(506.3814), np.float32(360.0825))"
00e84bc8c5c7aac2.jpg,person,0.7,"(np.float32(277.06937), np.float32(359.97562))","(np.float32(348.40836), np.float32(437.52612))"
00e84bc8c5c7aac2.jpg,person,0.69,"(np.float32(269.22147), np.float32(239.14723))","(np.float32(337.94653), np.float32(350.69797))"
00e84bc8c5c7aac2.jpg,person,0.69,"(np.float32(19.46542), np.float32(291.09894))","(np.float32(79.36675), np.float32(348.2603))"
00e84bc8c5c7aac2.jpg,chair,0.68,"(np.float32(460.51086), np.float32(626.01935))","(np.float32(530.80896), np.float32(681.36725))"
00e84bc8c5c7aac2.jpg,tie,0.68,"(np.float32(623.944), np.float32(572.39136))","(np.float32(637.2833), np.float32(610.5458))"
00e84bc8c5c7aac2.jpg,person,0.68,"(np.float32(108.25756), np.float32(429.62088))","(np.float32(181.88809), np.float32(506.52042))"
00e84bc8c5c7aac2.jpg,person,0.67,"(np.float32(113.871086), np.float32(400.58295))","(np.float32(177.00987), np.float32(458.0323))"
00e84bc8c5c7aac2.jpg,person,0.67,"(np.float32(410.02502), np.float32(342.25705))","(np.float32(467.6264), np.float32(389.08142))"
00e84bc8c5c7aac2.jpg,person,0.64,"(np.float32(109.113625), np.float32(483.6323))","(np.float32(190.34206), np.float32(623.8335))"
00e84bc8c5c7aac2.jpg,person,0.63,"(np.float32(539.5964), np.float32(365.40765))","(np.float32(612.7865), np.float32(431.261))"
00e84bc8c5c7aac2.jpg,chair,0.63,"(np.float32(660.8867), np.float32(325.92596))","(np.float32(714.41406), np.float32(356.41815))"
00e84bc8c5c7aac2.jpg,tie,0.62,"(np.float32(817.2074), np.float32(624.7136))","(np.float32(829.8111), np.float32(651.686))"
00e84bc8c5c7aac2.jpg,person,0.62,"(np.float32(405.83734), np.float32(275.72433))","(np.float32(451.9093), np.float32(349.81354))"
00e84bc8c5c7aac2.jpg,person,0.62,"(np.float32(172.32686), np.float32(470.72498))","(np.float32(260.71036), np.float32(559.50726))"
00e84bc8c5c7aac2.jpg,chair,0.61,"(np.float32(904.48114), np.float32(419.16397))","(np.float32(969.82043), np.float32(477.1709))"
00e84bc8c5c7aac2.jpg,chair,0.6,"(np.float32(675.6981), np.float32(308.12772))","(np.float32(726.76324), np.float32(327.69568))"
00e84bc8c5c7aac2.jpg,chair,0.6,"(np.float32(36.114666), np.float32(344.78006))","(np.float32(97.24159), np.float32(380.0522))"
00e84bc8c5c7aac2.jpg,person,0.6,"(np.float32(3.319649), np.float32(508.16022))","(np.float32(82.62261), np.float32(614.36566))"
00e84bc8c5c7aac2.jpg,person,0.59,"(np.float32(544.86273), np.float32(411.23697))","(np.float32(601.8393), np.float32(463.59143))"
00e84bc8c5c7aac2.jpg,person,0.57,"(np.float32(226.1208), np.float32(394.55267))","(np.float32(277.2769), np.float32(445.30362))"
00e84bc8c5c7aac2.jpg,tie,0.57,"(np.float32(261.3802), np.float32(339.0731))","(np.float32(269.42575), np.float32(359.9813))"
00e84bc8c5c7aac2.jpg,person,0.56,"(np.float32(47.443775), np.float32(400.14203))","(np.float32(96.32757), np.float32(471.134))"
00e84bc8c5c7aac2.jpg,chair,0.56,"(np.float32(698.9768), np.float32(324.04938))","(np.float32(759.4175), np.float32(357.95538))"
00e84bc8c5c7aac2.jpg,chair,0.56,"(np.float32(422.898), np.float32(579.8261))","(np.float32(489.3722), np.float32(633.02277))"
00e84bc8c5c7aac2.jpg,person,0.54,"(np.float32(337.28268), np.float32(273.8001))","(np.float32(379.30954), np.float32(349.61578))"
00e84bc8c5c7aac2.jpg,tie,0.54,"(np.float32(151.27043), np.float32(521.03064))","(np.float32(171.3702), np.float32(568.57104))"
00e84bc8c5c7aac2.jpg,tie,0.51,"(np.float32(213.58638), np.float32(462.7043))","(np.float32(222.04991), np.float32(483.84793))"
00e84bc8c5c7aac2.jpg,chair,0.49,"(np.float32(26.87887), np.float32(609.66626))","(np.float32(208.08142), np.float32(682.0))"
00e84bc8c5c7aac2.jpg,tie,0.49,"(np.float32(97.33578), np.float32(316.44482))","(np.float32(110.277695), np.float32(339.73236))"
00e84bc8c5c7aac2.jpg,chair,0.49,"(np.float32(779.023), np.float32(356.78012))","(np.float32(831.78864), np.float32(385.66315))"
00e84bc8c5c7aac2.jpg,chair,0.48,"(np.float32(666.45654), np.float32(502.6366))","(np.float32(746.62866), np.float32(588.2075))"
00e84bc8c5c7aac2.jpg,chair,0.47,"(np.float32(299.95367), np.float32(488.60306))","(np.float32(347.31738), np.float32(535.99164))"
00e84bc8c5c7aac2.jpg,person,0.46,"(np.float32(511.02612), np.float32(324.86325))","(np.float32(569.9975), np.float32(383.51135))"
00e84bc8c5c7aac2.jpg,person,0.45,"(np.float32(158.57616), np.float32(352.62393))","(np.float32(205.58836), np.float32(408.6533))"
00e84bc8c5c7aac2.jpg,person,0.45,"(np.float32(76.8428), np.float32(288.74994))","(np.float32(127.52592), np.float32(344.49545))"
00e84bc8c5c7aac2.jpg,person,0.45,"(np.float32(359.9465), np.float32(304.02777))","(np.float32(415.92755), np.float32(360.5307))"
00e84bc8c5c7aac2.jpg,chair,0.45,"(np.float32(28.37187), np.float32(378.44113))","(np.float32(75.69497), np.float32(419.63623))"
00e84bc8c5c7aac2.jpg,tie,0.45,"(np.float32(421.71075), np.float32(662.4881))","(np.float32(432.84555), np.float32(681.7757))"
00e84bc8c5c7aac2.jpg,person,0.43,"(np.float32(88.92979), np.float32(360.64105))","(np.float32(137.0973), np.float32(443.1305))"
00e84bc8c5c7aac2.jpg,chair,0.42,"(np.float32(810.5676), np.float32(400.20874))","(np.float32(837.3093), np.float32(427.71426))"
00e84bc8c5c7aac2.jpg,chair,0.42,"(np.float32(671.9147), np.float32(500.95612))","(np.float32(740.87695), np.float32(551.018))"
00e84bc8c5c7aac2.jpg,tie,0.41,"(np.float32(257.73593), np.float32(231.45427))","(np.float32(265.90723), np.float32(270.44293))"
00e84bc8c5c7aac2.jpg,chair,0.4,"(np.float32(248.21942), np.float32(446.2439))","(np.float32(303.5072), np.float32(487.09958))"
00e84bc8c5c7aac2.jpg,tie,0.39,"(np.float32(358.4349), np.float32(548.81195))","(np.float32(369.4665), np.float32(583.62213))"
00e84bc8c5c7aac2.jpg,person,0.39,"(np.float32(207.3029), np.float32(347.17874))","(np.float32(261.9753), np.float32(400.66656))"
00e84bc8c5c7aac2.jpg,person,0.39,"(np.float32(235.08214), np.float32(307.4294))","(np.float32(297.26294), np.float32(387.90274))"
00e84bc8c5c7aac2.jpg,tie,0.39,"(np.float32(419.9784), np.float32(300.88882))","(np.float32(429.73224), np.float32(314.62442))"
00e84bc8c5c7aac2.jpg,person,0.39,"(np.float32(437.37766), np.float32(374.63113))","(np.float32(513.1388), np.float32(493.03058))"
00e84bc8c5c7aac2.jpg,chair,0.39,"(np.float32(614.63367), np.float32(509.97235))","(np.float32(669.64606), np.float32(552.5367))"
00e84bc8c5c7aac2.jpg,chair,0.39,"(np.float32(259.607), np.float32(586.4658))","(np.float32(345.68063), np.float32(682.0))"
00e84bc8c5c7aac2.jpg,tie,0.38,"(np.float32(150.06401), np.float32(313.27042))","(np.float32(160.59648), np.float32(331.12897))"
00e84bc8c5c7aac2.jpg,person,0.36,"(np.float32(137.12393), np.float32(281.47247))","(np.float32(192.15742), np.float32(352.7137))"
00e84bc8c5c7aac2.jpg,person,0.36,"(np.float32(354.60394), np.float32(300.63916))","(np.float32(417.12683), np.float32(415.08777))"
00e84bc8c5c7aac2.jpg,bench,0.36,"(np.float32(7.0482736), np.float32(609.83813))","(np.float32(208.3418), np.float32(682.0))"
00e84bc8c5c7aac2.jpg,chair,0.35,"(np.float32(661.5491), np.float32(312.32587))","(np.float32(725.23944), np.float32(347.7695))"
00e84bc8c5c7aac2.jpg,chair,0.35,"(np.float32(183.39987), np.float32(299.8643))","(np.float32(212.02664), np.float32(328.50388))"
00e84bc8c5c7aac2.jpg,chair,0.32,"(np.float32(314.36816), np.float32(437.42337))","(np.float32(373.6628), np.float32(479.91473))"
00e84bc8c5c7aac2.jpg,person,0.31,"(np.float32(4.463115), np.float32(376.53635))","(np.float32(39.879833), np.float32(425.8846))"
00e84bc8c5c7aac2.jpg,tie,0.31,"(np.float32(291.34738), np.float32(543.1165))","(np.float32(298.52808), np.float32(566.68536))"
00e84bc8c5c7aac2.jpg,tie,0.3,"(np.float32(47.837597), np.float32(550.75336))","(np.float32(53.741543), np.float32(571.0549))"
00e84bc8c5c7aac2.jpg,person,0.3,"(np.float32(7.0267973), np.float32(330.61545))","(np.float32(53.030277), np.float32(405.2642))"
00e84bc8c5c7aac2.jpg,cell phone,0.28,"(np.float32(423.22516), np.float32(653.9994))","(np.float32(432.40842), np.float32(669.81177))"
00ef5754b21406a7.jpg,car,0.9,"(np.float32(250.5702), np.float32(45.462463))","(np.float32(783.1149), np.float32(596.7063))"
00ef5754b21406a7.jpg,truck,0.46,"(np.float32(248.93994), np.float32(46.32209))","(np.float32(780.8213), np.float32(590.17645))"
00f321ba69b3e218.jpg,person,0.99,"(np.float32(33.119186), np.float32(126.99529))","(np.float32(474.60236), np.float32(678.1388))"
00f321ba69b3e218.jpg,person,0.99,"(np.float32(629.0724), np.float32(149.0303))","(np.float32(943.5907), np.float32(662.87585))"
00f321ba69b3e218.jpg,person,0.99,"(np.float32(482.3968), np.float32(167.5357))","(np.float32(669.0542), np.float32(665.85675))"
00f321ba69b3e218.jpg,person,0.93,"(np.float32(253.24057), np.float32(146.47704))","(np.float32(361.32504), np.float32(317.988))"
00f321ba69b3e218.jpg,person,0.89,"(np.float32(281.25214), np.float32(162.33499))","(np.float32(607.50854), np.float32(666.3857))"
00f321ba69b3e218.jpg,person,0.75,"(np.float32(700.83673), np.float32(115.16144))","(np.float32(912.91077), np.float32(528.6219))"
00f321ba69b3e218.jpg,tie,0.66,"(np.float32(516.93585), np.float32(354.49606))","(np.float32(599.7812), np.float32(594.6125))"
00f321ba69b3e218.jpg,cell phone,0.64,"(np.float32(225.14734), np.float32(267.4044))","(np.float32(281.49857), np.float32(315.2524))"
00f321ba69b3e218.jpg,umbrella,0.57,"(np.float32(55.78646), np.float32(42.68496))","(np.float32(241.11879), np.float32(213.42046))"
00f321ba69b3e218.jpg,person,0.48,"(np.float32(230.0219), np.float32(145.56268))","(np.float32(427.28613), np.float32(612.6593))"
00f321ba69b3e218.jpg,backpack,0.38,"(np.float32(60.70272), np.float32(249.64798))","(np.float32(410.3006), np.float32(660.80334))"
00f321ba69b3e218.jpg,person,0.35,"(np.float32(556.3364), np.float32(540.32263))","(np.float32(607.81494), np.float32(632.93787))"
00f321ba69b3e218.jpg,person,0.35,"(np.float32(625.22253), np.float32(157.40651))","(np.float32(785.3203), np.float32(383.42545))"
00f321ba69b3e218.jpg,handbag,0.34,"(np.float32(653.8399), np.float32(398.0576))","(np.float32(923.232), np.float32(664.1055))"
00f321ba69b3e218.jpg,umbrella,0.33,"(np.float32(69.54402), np.float32(83.091835))","(np.float32(285.2909), np.float32(281.43927))"
00f321ba69b3e218.jpg,tie,0.32,"(np.float32(121.970055), np.float32(480.10605))","(np.float32(300.6808), np.float32(665.46387))"
00f321ba69b3e218.jpg,tie,0.28,"(np.float32(486.93573), np.float32(334.2295))","(np.float32(625.84375), np.float32(623.68365))"
00f321ba69b3e218.jpg,person,0.28,"(np.float32(79.58338), np.float32(116.53009))","(np.float32(305.1331), np.float32(342.19598))"
00f321ba69b3e218.jpg,book,0.25,"(np.float32(801.11804), np.float32(493.58853))","(np.float32(945.80054), np.float32(635.07764))"
00f321ba69b3e218.jpg,person,0.24,"(np.float32(493.002), np.float32(167.6967))","(np.float32(649.69867), np.float32(452.089))"
00f321ba69b3e218.jpg,chair,0.19,"(np.float32(653.21), np.float32(454.75226))","(np.float32(937.3371), np.float32(673.028))"
00f321ba69b3e218.jpg,handbag,0.18,"(np.float32(78.74887), np.float32(258.0056))","(np.float32(402.2123), np.float32(667.4154))"
00f321ba69b3e218.jpg,chair,0.18,"(np.float32(904.2668), np.float32(458.42374))","(np.float32(1023.6281), np.float32(514.57477))"
00f321ba69b3e218.jpg,dining table,0.17,"(np.float32(892.8236), np.float32(478.18985))","(np.float32(1022.38007), np.float32(678.15125))"
00f321ba69b3e218.jpg,handbag,0.15,"(np.float32(652.8714), np.float32(470.13272))","(np.float32(809.29645), np.float32(671.5186))"
00f321ba69b3e218.jpg,tie,0.15,"(np.float32(576.49524), np.float32(329.03784))","(np.float32(598.2723), np.float32(378.09894))"
00f321ba69b3e218.jpg,tie,0.15,"(np.float32(79.346176), np.float32(316.65228))","(np.float32(418.36923), np.float32(674.8808))"
00f321ba69b3e218.jpg,backpack,0.15,"(np.float32(645.5761), np.float32(343.29953))","(np.float32(837.5779), np.float32(647.3629))"
00f321ba69b3e218.jpg,book,0.13,"(np.float32(652.7874), np.float32(61.66149))","(np.float32(798.17474), np.float32(172.17108))"
00f321ba69b3e218.jpg,umbrella,0.13,"(np.float32(606.7297), np.float32(175.18854))","(np.float32(785.03107), np.float32(347.45822))"
00f321ba69b3e218.jpg,handbag,0.13,"(np.float32(782.2264), np.float32(482.36084))","(np.float32(946.4115), np.float32(651.9591))"
00f321ba69b3e218.jpg,laptop,0.12,"(np.float32(794.5211), np.float32(493.24728))","(np.float32(946.1309), np.float32(629.67206))"
00f321ba69b3e218.jpg,person,0.11,"(np.float32(76.29662), np.float32(127.735275))","(np.float32(361.99557), np.float32(489.26154))"
00f321ba69b3e218.jpg,toothbrush,0.1,"(np.float32(225.04747), np.float32(265.0599))","(np.float32(282.34238), np.float32(315.00793))"
00f59f55300d5cbd.jpg,person,1.0,"(np.float32(340.46997), np.float32(123.861534))","(np.float32(603.7721), np.float32(714.3589))"
00f59f55300d5cbd.jpg,person,1.0,"(np.float32(137.38382), np.float32(180.70518))","(np.float32(365.68695), np.float32(722.8807))"
00f59f55300d5cbd.jpg,person,0.99,"(np.float32(581.4223), np.float32(7.0515857))","(np.float32(888.97144), np.float32(727.8353))"
00f59f55300d5cbd.jpg,umbrella,0.86,"(np.float32(913.6747), np.float32(73.085335))","(np.float32(1024.0), np.float32(716.4217))"
00f59f55300d5cbd.jpg,person,0.79,"(np.float32(510.1947), np.float32(240.88179))","(np.float32(551.80273), np.float32(287.83752))"
00f59f55300d5cbd.jpg,umbrella,0.63,"(np.float32(100.67194), np.float32(289.20526))","(np.float32(198.70415), np.float32(726.57306))"
00f59f55300d5cbd.jpg,umbrella,0.57,"(np.float32(842.7783), np.float32(182.6669))","(np.float32(918.72864), np.float32(717.0576))"
00f59f55300d5cbd.jpg,baseball bat,0.3,"(np.float32(346.84497), np.float32(332.5977))","(np.float32(384.05185), np.float32(699.7657))"
00f59f55300d5cbd.jpg,umbrella,0.23,"(np.float32(847.90015), np.float32(232.82915))","(np.float32(902.55084), np.float32(573.6148))"
00f59f55300d5cbd.jpg,handbag,0.23,"(np.float32(831.8442), np.float32(543.116))","(np.float32(915.58704), np.float32(725.5923))"
00f59f55300d5cbd.jpg,chair,0.23,"(np.float32(545.9725), np.float32(583.286))","(np.float32(649.2665), np.float32(731.0))"
00f59f55300d5cbd.jpg,kite,0.23,"(np.float32(6.092805), np.float32(283.67578))","(np.float32(48.110725), np.float32(727.1748))"
00f59f55300d5cbd.jpg,person,0.22,"(np.float32(274.65787), np.float32(236.56621))","(np.float32(370.50134), np.float32(703.0043))"
00f59f55300d5cbd.jpg,traffic light,0.19,"(np.float32(547.96375), np.float32(573.4691))","(np.float32(648.5114), np.float32(731.0))"
00f59f55300d5cbd.jpg,umbrella,0.18,"(np.float32(9.384082), np.float32(337.62036))","(np.float32(114.49589), np.float32(727.7135))"
00f59f55300d5cbd.jpg,chair,0.18,"(np.float32(371.35834), np.float32(454.23135))","(np.float32(624.179), np.float32(712.17523))"
00f59f55300d5cbd.jpg,kite,0.17,"(np.float32(916.44366), np.float32(102.62572))","(np.float32(1022.2693), np.float32(715.5929))"
00f59f55300d5cbd.jpg,umbrella,0.16,"(np.float32(830.4329), np.float32(485.23257))","(np.float32(919.6316), np.float32(717.4848))"
00f59f55300d5cbd.jpg,umbrella,0.15,"(np.float32(348.90744), np.float32(319.08206))","(np.float32(386.88937), np.float32(727.5321))"
00f59f55300d5cbd.jpg,kite,0.13,"(np.float32(5.673082), np.float32(299.57196))","(np.float32(113.61154), np.float32(711.7154))"
